,2009-12-22,2009-12-27,2010-01-04,2010-06-06,2010-06-08,2010-06-10,2010-06-11,2010-06-12,2010-06-13,2010-06-14,2010-06-15,2010-06-25,2010-06-26,2010-06-27,2010-07-10,2010-07-13,2010-07-28,2010-10-01,2010-10-02,2010-11-12,2010-11-13,2010-12-15,2010-12-20,2010-12-26
4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2411100034511074e-08,0.0,0.0,0.0,0.0,0.0,-9.58403572380931e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.3915276817921635e-09,0.0,0.0,0.0
4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.216815602817517e-08,0.0,0.0,0.0,0.0,0.0,-9.607205349678905e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.8943968003271725e-09,0.0,0.0,0.0
4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.192722466508578e-08,0.0,0.0,0.0,0.0,0.0,-9.630448890448848e-10,0.0,0.0,0.0,0.0,0.0,0.0,-4.427599745541972e-09,0.0,0.0,0.0
4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16882884051329e-08,0.0,0.0,0.0,0.0,0.0,-9.653773084338068e-10,0.0,0.0,0.0,0.0,0.0,0.0,-6.272458904728187e-09,0.0,0.0,0.0
4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1451324613601264e-08,0.0,0.0,0.0,0.0,0.0,-9.677166758448014e-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.8640845733234747e-09,0.0,0.0,0.0
4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1216303783495064e-08,0.0,0.0,0.0,0.0,0.0,-9.700638528632491e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.340594416147969e-09,0.0,0.0,0.0
4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.098320930400433e-08,0.0,0.0,0.0,0.0,0.0,-9.724193182478926e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.156348107573901e-09,0.0,0.0,0.0
4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.075202083489784e-08,0.0,0.0,0.0,0.0,0.0,-9.747828245599435e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.834461332062112e-09,0.0,0.0,0.0
4933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.052271243462635e-08,0.0,0.0,0.0,0.0,0.0,-9.771535259352248e-10,0.0,0.0,0.0,0.0,0.0,0.0,-4.255804018891694e-09,0.0,0.0,0.0
4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.029526892171398e-08,0.0,0.0,0.0,0.0,0.0,-9.795313791173215e-10,0.0,0.0,0.0,0.0,0.0,0.0,-6.0431041416834476e-09,0.0,0.0,0.0
4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.006966475257438e-08,0.0,0.0,0.0,0.0,0.0,-9.819170374011986e-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055043848666616e-09,0.0,0.0,0.0
4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.984587447527968e-08,0.0,0.0,0.0,0.0,0.0,-9.843111343463576e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.173159523182358e-09,0.0,0.0,0.0
4937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9623887164511035e-08,0.0,0.0,0.0,0.0,0.0,-9.867128670436277e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.932637294854073e-09,0.0,0.0,0.0
4938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.940368178932674e-08,0.0,0.0,0.0,0.0,0.0,-9.891229555387763e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.777194492529329e-09,0.0,0.0,0.0
4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.918523551377489e-08,0.0,0.0,0.0,0.0,0.0,-9.915405429217748e-10,0.0,0.0,0.0,0.0,0.0,0.0,-4.092596016473417e-09,0.0,0.0,0.0
4940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8968527373622535e-08,0.0,0.0,0.0,0.0,0.0,-9.93965314448732e-10,0.0,0.0,0.0,0.0,0.0,0.0,-5.824864363070522e-09,0.0,0.0,0.0
4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.875354125703126e-08,0.0,0.0,0.0,0.0,0.0,-9.963985365978902e-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.7495154654672548e-09,0.0,0.0,0.0
4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8540254204307015e-08,0.0,0.0,0.0,0.0,0.0,-9.988402463305142e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.0140462299896244e-09,0.0,0.0,0.0
4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8328654121599574e-08,0.0,0.0,0.0,0.0,0.0,-1.0012897588138254e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.719705309383011e-09,0.0,0.0,0.0
4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8118719404107645e-08,0.0,0.0,0.0,0.0,0.0,-1.0037473461817562e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.7224508143297802e-09,0.0,0.0,0.0
4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.791043206254063e-08,0.0,0.0,0.0,0.0,0.0,-1.0062134695538932e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.93745136940048e-09,0.0,0.0,0.0
4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.770377308555655e-08,0.0,0.0,0.0,0.0,0.0,-1.008687895991296e-09,0.0,0.0,0.0,0.0,0.0,0.0,-5.617078001366374e-09,0.0,0.0,0.0
4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7498724614151186e-08,0.0,0.0,0.0,0.0,0.0,-1.011169992912685e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.6959759181445797e-09,0.0,0.0,0.0
4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7295269857762566e-08,0.0,0.0,0.0,0.0,0.0,-1.0136600545108975e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.86274697857771e-09,0.0,0.0,0.0
4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7093392440826564e-08,0.0,0.0,0.0,0.0,0.0,-1.0161591477221866e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5169083125042705e-09,0.0,0.0,0.0
4950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.689307420940563e-08,0.0,0.0,0.0,0.0,0.0,-1.0186663014385937e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.6700820033468215e-09,0.0,0.0,0.0
4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.669429956480123e-08,0.0,0.0,0.0,0.0,0.0,-1.021182044268036e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.789881286112492e-09,0.0,0.0,0.0
4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.649705047969326e-08,0.0,0.0,0.0,0.0,0.0,-1.0237061109555748e-09,0.0,0.0,0.0,0.0,0.0,0.0,-5.419122170063954e-09,0.0,0.0,0.0
4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6301313687406656e-08,0.0,0.0,0.0,0.0,0.0,-1.0262390746725478e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.6447496014883244e-09,0.0,0.0,0.0
4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6107070492089226e-08,0.0,0.0,0.0,0.0,0.0,-1.0287795316747562e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.718793567721045e-09,0.0,0.0,0.0
4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5914305714229716e-08,0.0,0.0,0.0,0.0,0.0,-1.0313286798519143e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.323648616116501e-09,0.0,0.0,0.0
4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5723003421134563e-08,0.0,0.0,0.0,0.0,0.0,-1.033886257809926e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.6199619976791242e-09,0.0,0.0,0.0
4957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5533149324597745e-08,0.0,0.0,0.0,0.0,0.0,-1.0364527875972873e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.6494327610784113e-09,0.0,0.0,0.0
4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.534472685364724e-08,0.0,0.0,0.0,0.0,0.0,-1.0390283382760492e-09,0.0,0.0,0.0,0.0,0.0,0.0,-5.230422041353252e-09,0.0,0.0,0.0
4959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.515772146514204e-08,0.0,0.0,0.0,0.0,0.0,-1.0416116916737863e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.5957063994363667e-09,0.0,0.0,0.0
4960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.49721171781503e-08,0.0,0.0,0.0,0.0,0.0,-1.044203910931501e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.5817470071044027e-09,0.0,0.0,0.0
4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4787901515682074e-08,0.0,0.0,0.0,0.0,0.0,-1.0468058015390369e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.139372143515776e-09,0.0,0.0,0.0
4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4605059395028016e-08,0.0,0.0,0.0,0.0,0.0,-1.0494162423841844e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5719657006789742e-09,0.0,0.0,0.0
4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4423574498359915e-08,0.0,0.0,0.0,0.0,0.0,-1.0520350076520264e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.515688306632871e-09,0.0,0.0,0.0
4964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.424343808028189e-08,0.0,0.0,0.0,0.0,0.0,-1.054662794734739e-09,0.0,0.0,0.0,0.0,0.0,0.0,-5.0504404014045025e-09,0.0,0.0,0.0
4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4064632220918285e-08,0.0,0.0,0.0,0.0,0.0,-1.0573002412315622e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.5487282000679539e-09,0.0,0.0,0.0
4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.388714025429063e-08,0.0,0.0,0.0,0.0,0.0,-1.059945459713752e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.451206831335379e-09,0.0,0.0,0.0
4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3710954896602925e-08,0.0,0.0,0.0,0.0,0.0,-1.062599973659917e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.9635634577317495e-09,0.0,0.0,0.0
4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3536059439037696e-08,0.0,0.0,0.0,0.0,0.0,-1.0652637541337857e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5259805584433807e-09,0.0,0.0,0.0
4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.336244063029819e-08,0.0,0.0,0.0,0.0,0.0,-1.0679371021947197e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.3882527872842163e-09,0.0,0.0,0.0
4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3190087874949286e-08,0.0,0.0,0.0,0.0,0.0,-1.0706191538954054e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.878681640718013e-09,0.0,0.0,0.0
4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.30189860531108e-08,0.0,0.0,0.0,0.0,0.0,-1.0733107333517367e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.5037080330148766e-09,0.0,0.0,0.0
4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.284912025394975e-08,0.0,0.0,0.0,0.0,0.0,-1.076010771502696e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.326786477209079e-09,0.0,0.0,0.0
4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2680482501081835e-08,0.0,0.0,0.0,0.0,0.0,-1.078719884671953e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.795737401919207e-09,0.0,0.0,0.0
4974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.251306259486643e-08,0.0,0.0,0.0,0.0,0.0,-1.081438673812714e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4818996334951727e-09,0.0,0.0,0.0
4975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.234683895218196e-08,0.0,0.0,0.0,0.0,0.0,-1.084167238478862e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.266762773559649e-09,0.0,0.0,0.0
4976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2181807420746634e-08,0.0,0.0,0.0,0.0,0.0,-1.0869049323227299e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.714677542004254e-09,0.0,0.0,0.0
4977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2017951664348524e-08,0.0,0.0,0.0,0.0,0.0,-1.0896522540209386e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.4605378518298126e-09,0.0,0.0,0.0
4978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.185526348126275e-08,0.0,0.0,0.0,0.0,0.0,-1.092410099463024e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.208140843381954e-09,0.0,0.0,0.0
4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1693727023281165e-08,0.0,0.0,0.0,0.0,0.0,-1.0951760204459428e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.635448527248112e-09,0.0,0.0,0.0
4980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1533338428670765e-08,0.0,0.0,0.0,0.0,0.0,-1.0979513193098197e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4396167177948195e-09,0.0,0.0,0.0
4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.137408085414264e-08,0.0,0.0,0.0,0.0,0.0,-1.100736266671789e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.150880319892875e-09,0.0,0.0,0.0
4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.121594015568965e-08,0.0,0.0,0.0,0.0,0.0,-1.1035318053123176e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.557996738168616e-09,0.0,0.0,0.0
4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1058908878766994e-08,0.0,0.0,0.0,0.0,0.0,-1.1063366165491007e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.419123802475296e-09,0.0,0.0,0.0
4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0902977794971045e-08,0.0,0.0,0.0,0.0,0.0,-1.109150720262611e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.094940876792584e-09,0.0,0.0,0.0
4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.074813294748e-08,0.0,0.0,0.0,0.0,0.0,-1.111975460169111e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.4822744739121535e-09,0.0,0.0,0.0
4986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0594364216086224e-08,0.0,0.0,0.0,0.0,0.0,-1.114809092457071e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3990451659776788e-09,0.0,0.0,0.0
4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0441662874185204e-08,0.0,0.0,0.0,0.0,0.0,-1.1176525235669414e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.0402876097659025e-09,0.0,0.0,0.0
4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0290018240286546e-08,0.0,0.0,0.0,0.0,0.0,-1.1205060986422859e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.408233659918591e-09,0.0,0.0,0.0
4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.013942160652507e-08,0.0,0.0,0.0,0.0,0.0,-1.1233699913319068e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3793717005145242e-09,0.0,0.0,0.0
4990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9989858598531043e-08,0.0,0.0,0.0,0.0,0.0,-1.1262447109503448e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.986881666727071e-09,0.0,0.0,0.0
4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9841322061845144e-08,0.0,0.0,0.0,0.0,0.0,-1.1291284370896267e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.3358277345509524e-09,0.0,0.0,0.0
4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9693802618352766e-08,0.0,0.0,0.0,0.0,0.0,-1.1320236259249355e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3600941426512545e-09,0.0,0.0,0.0
4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9547287295280015e-08,0.0,0.0,0.0,0.0,0.0,-1.1349278094795474e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.9346892024527697e-09,0.0,0.0,0.0
4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.940176751167842e-08,0.0,0.0,0.0,0.0,0.0,-1.137841722096333e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.265012058138609e-09,0.0,0.0,0.0
4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9257237623022367e-08,0.0,0.0,0.0,0.0,0.0,-1.1407669198639926e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3412002585894987e-09,0.0,0.0,0.0
4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9113683727181524e-08,0.0,0.0,0.0,0.0,0.0,-1.1437017624052384e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.883674624549483e-09,0.0,0.0,0.0
4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8971100029880243e-08,0.0,0.0,0.0,0.0,0.0,-1.1466472624014918e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.195739177270698e-09,0.0,0.0,0.0
4998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.882946930882722e-08,0.0,0.0,0.0,0.0,0.0,-1.1496034320822822e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3226811205667309e-09,0.0,0.0,0.0
4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8688792834412517e-08,0.0,0.0,0.0,0.0,0.0,-1.152569556080174e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.833807076880656e-09,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8549057748011346e-08,0.0,0.0,0.0,0.0,0.0,-1.1555461196192788e-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.127972288521965e-09,0.0,0.0,0.0
5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8410255948226567e-08,0.0,0.0,0.0,0.0,0.0,-1.1585329720385915e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3045266556758501e-09,0.0,0.0,0.0
5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8272375413823486e-08,0.0,0.0,0.0,0.0,0.0,-1.161531322298073e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.7850564305952544e-09,0.0,0.0,0.0
5003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8135411073628576e-08,0.0,0.0,0.0,0.0,0.0,-1.164540802083675e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.061670089553185e-09,0.0,0.0,0.0
5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.799934844404956e-08,0.0,0.0,0.0,0.0,0.0,-1.1675596447988167e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2867275894627429e-09,0.0,0.0,0.0
5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.786418969338237e-08,3.812853649760862e-08,0.0,0.0,0.0,0.0,-1.1705906033637316e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.737389679233529e-09,0.0,0.0,0.0
5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.772991575246235e-08,3.7956942809409115e-08,0.0,0.0,0.0,0.0,-1.1736317444082346e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.996792499720367e-09,0.0,0.0,0.0
5007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7596524827646143e-08,3.778648503600067e-08,0.0,0.0,0.0,0.0,-1.1766829668486333e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.269276971486295e-09,0.0,0.0,0.0
5008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7464008780816834e-08,3.761714964748559e-08,0.0,0.0,0.0,0.0,-1.179745685292834e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.690777016671381e-09,0.0,0.0,0.0
5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.733235439831248e-08,3.744892851104652e-08,0.0,0.0,0.0,0.0,-1.1828194975609195e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.933299527609165e-09,0.0,0.0,0.0
5010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7201553907917064e-08,3.728181234272099e-08,0.0,0.0,0.0,0.0,-1.185905076613383e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2521637675819335e-09,0.0,0.0,0.0
5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.707160701326608e-08,3.7115788876834417e-08,0.0,0.0,0.0,0.0,-1.1890015224558993e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.645188848680889e-09,0.0,0.0,0.0
5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6942500457442265e-08,3.695084896637203e-08,0.0,0.0,0.0,0.0,-1.1921081933920286e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.871154794198119e-09,0.0,0.0,0.0
5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6814226765266293e-08,3.6786983621146805e-08,0.0,0.0,0.0,0.0,-1.1952265431270898e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.2353812485398166e-09,0.0,0.0,0.0
5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6686780967514343e-08,3.662418286366244e-08,0.0,0.0,0.0,0.0,-1.1983563797101367e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.6005990505163448e-09,0.0,0.0,0.0
5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6560150501236603e-08,3.6462436062154403e-08,0.0,0.0,0.0,0.0,-1.2014971490591068e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.810324530529222e-09,0.0,0.0,0.0
5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643433244754832e-08,3.6301735078072074e-08,0.0,0.0,0.0,0.0,-1.2046486542668933e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2189187462429241e-09,0.0,0.0,0.0
5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6309316180964624e-08,3.6142069224131065e-08,0.0,0.0,0.0,0.0,-1.207812261419018e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.556981695054365e-09,0.0,0.0,0.0
5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6185099623807215e-08,3.598342987445359e-08,0.0,0.0,0.0,0.0,-1.2109879301219025e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.750772805310969e-09,0.0,0.0,0.0
5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6061671852296853e-08,3.5825807193062136e-08,0.0,0.0,0.0,0.0,-1.2141753001520856e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.202771875852612e-09,0.0,0.0,0.0
5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.593902210678949e-08,3.566919376710165e-08,0.0,0.0,0.0,0.0,-1.2173738095889946e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.514307522861381e-09,0.0,0.0,0.0
5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5817149245780688e-08,3.5513580254695893e-08,0.0,0.0,0.0,0.0,-1.220583292974161e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.6924662373044615e-09,0.0,0.0,0.0
5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5696045759119118e-08,3.5358956329599795e-08,0.0,0.0,0.0,0.0,-1.2238045467817472e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1869299868332227e-09,0.0,0.0,0.0
5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5575699293630718e-08,3.520531480442033e-08,0.0,0.0,0.0,0.0,-1.227037666135585e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.472556406053648e-09,0.0,0.0,0.0
5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.545611396805644e-08,3.5052645674955166e-08,0.0,0.0,0.0,0.0,-1.2302833012983955e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.635374005394105e-09,0.0,0.0,0.0
5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5337273156875867e-08,3.4900941241781605e-08,0.0,0.0,0.0,0.0,-1.2335409848034021e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.171387141264265e-09,0.0,0.0,0.0
5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.521916849604171e-08,3.475019205171487e-08,0.0,0.0,0.0,0.0,-1.2368101971106813e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.4316985573348017e-09,0.0,0.0,0.0
5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5101802941357962e-08,3.4600391810024616e-08,0.0,0.0,0.0,0.0,-1.2400909777071472e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.5794619519206205e-09,0.0,0.0,0.0
5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4985160815204837e-08,3.4451530356747684e-08,0.0,0.0,0.0,0.0,-1.2433832917633471e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1561350933548518e-09,0.0,0.0,0.0
5029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4869242844002128e-08,3.4303600175804314e-08,0.0,0.0,0.0,0.0,-1.2466873410425293e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.3917131051679043e-09,0.0,0.0,0.0
5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.475404141477275e-08,3.4156593266962066e-08,0.0,0.0,0.0,0.0,-1.2500039046312333e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.524701764166112e-09,0.0,0.0,0.0
5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4639548676856464e-08,3.401050162980639e-08,0.0,0.0,0.0,0.0,-1.2533350158403152e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.1411685100234345e-09,0.0,0.0,0.0
5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4525757595494218e-08,3.386531720016295e-08,0.0,0.0,0.0,0.0,-1.2566784965444734e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.352578715994475e-09,0.0,0.0,0.0
5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4412662591086732e-08,3.3721031192047656e-08,0.0,0.0,0.0,0.0,-1.2600332327072744e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.4710633216548093e-09,0.0,0.0,0.0
